date_string,eur_to_usd,gbp_to_usd
"Friday, Dec 27, 2019",1.309,1.1174
"Monday, Dec 30, 2019",1.314,1.1217
"Tuesday, Dec 31, 2019",1.3269,1.1227
"Wednesday, Jan 01, 2020",,
"Thursday, Jan 02, 2020",1.3128,1.1166
"Friday, Jan 03, 2020",1.3091,1.1173
"Monday, Jan 06, 2020",1.3163,1.1187
"Tuesday, Jan 07, 2020",1.3127,1.1138
"Wednesday, Jan 08, 2020",1.311,1.1117
"Thursday, Jan 09, 2020",1.3069,1.1106
"Friday, Jan 10, 2020",1.306,1.1119
"Monday, Jan 13, 2020",1.2983,1.1138
"Tuesday, Jan 14, 2020",1.3018,1.113
"Wednesday, Jan 15, 2020",1.303,1.116
"Thursday, Jan 16, 2020",1.3076,1.1131
"Friday, Jan 17, 2020",1.3029,1.1093
"Monday, Jan 20, 2020",,
"Tuesday, Jan 21, 2020",1.3047,1.1096
"Wednesday, Jan 22, 2020",1.3136,1.1085
"Thursday, Jan 23, 2020",1.3104,1.1041
"Friday, Jan 24, 2020",1.3071,1.1026
"Monday, Jan 27, 2020",1.3054,1.1019
"Tuesday, Jan 28, 2020",1.2996,1.1008
"Wednesday, Jan 29, 2020",1.3012,1.1004
"Thursday, Jan 30, 2020",1.3106,1.1032
"Friday, Jan 31, 2020",1.3195,1.1082
"Monday, Feb 03, 2020",1.3006,1.1062
"Tuesday, Feb 04, 2020",1.3029,1.1043
"Wednesday, Feb 05, 2020",1.3,1.1006
"Thursday, Feb 06, 2020",1.2935,1.0979
"Friday, Feb 07, 2020",1.2908,1.095
"Monday, Feb 10, 2020",1.2919,1.0916
"Tuesday, Feb 11, 2020",1.2945,1.0917
"Wednesday, Feb 12, 2020",1.2978,1.0893
"Thursday, Feb 13, 2020",1.3051,1.0848
"Friday, Feb 14, 2020",1.3039,1.0839
"Monday, Feb 17, 2020",,
"Tuesday, Feb 18, 2020",1.3017,1.0815
"Wednesday, Feb 19, 2020",1.2934,1.0794
"Thursday, Feb 20, 2020",1.2877,1.0797
"Friday, Feb 21, 2020",1.2966,1.0855
"Monday, Feb 24, 2020",1.2923,1.0857
"Tuesday, Feb 25, 2020",1.3004,1.0868
"Wednesday, Feb 26, 2020",1.2921,1.0887
"Thursday, Feb 27, 2020",1.2876,1.0977
"Friday, Feb 28, 2020",1.2778,1.1001
"Monday, Mar 02, 2020",1.2791,1.1164
"Tuesday, Mar 03, 2020",1.2827,1.1175
"Wednesday, Mar 04, 2020",1.2836,1.113
"Thursday, Mar 05, 2020",1.2939,1.1202
"Friday, Mar 06, 2020",1.301,1.1319
"Monday, Mar 09, 2020",1.31,1.142
"Tuesday, Mar 10, 2020",1.2933,1.1342
"Wednesday, Mar 11, 2020",1.2887,1.128
"Thursday, Mar 12, 2020",1.2541,1.1081
"Friday, Mar 13, 2020",1.2406,1.1066
"Monday, Mar 16, 2020",1.2278,1.1139
"Tuesday, Mar 17, 2020",1.2017,1.0971
"Wednesday, Mar 18, 2020",1.176,1.0833
"Thursday, Mar 19, 2020",1.1662,1.0699
"Friday, Mar 20, 2020",1.1743,1.0682
"Monday, Mar 23, 2020",1.1492,1.076
"Tuesday, Mar 24, 2020",1.1784,1.0794
"Wednesday, Mar 25, 2020",1.1763,1.0835
"Thursday, Mar 26, 2020",1.214,1.1025
"Friday, Mar 27, 2020",1.236,1.1059
"Monday, Mar 30, 2020",1.2392,1.1018
"Tuesday, Mar 31, 2020",1.2454,1.1016
"Wednesday, Apr 01, 2020",1.2394,1.0934
"Thursday, Apr 02, 2020",1.238,1.0862
"Friday, Apr 03, 2020",1.2228,1.0797
"Monday, Apr 06, 2020",1.2298,1.0808
"Tuesday, Apr 07, 2020",1.2343,1.0886
"Wednesday, Apr 08, 2020",1.2394,1.0864
"Thursday, Apr 09, 2020",1.2458,1.0931
"Friday, Apr 10, 2020",1.2485,1.0951
"Monday, Apr 13, 2020",1.2518,1.0906
"Tuesday, Apr 14, 2020",1.2617,1.0971
"Wednesday, Apr 15, 2020",1.2523,1.0909
"Thursday, Apr 16, 2020",1.2433,1.084
"Friday, Apr 17, 2020",1.2503,1.0883
"Monday, Apr 20, 2020",1.2467,1.0874
"Tuesday, Apr 21, 2020",1.2266,1.0854
"Wednesday, Apr 22, 2020",1.2332,1.0829
"Thursday, Apr 23, 2020",1.2369,1.0815
"Friday, Apr 24, 2020",1.2335,1.0798
"Monday, Apr 27, 2020",1.2421,1.0829
"Tuesday, Apr 28, 2020",1.2438,1.0836
"Wednesday, Apr 29, 2020",1.2429,1.0853
"Thursday, Apr 30, 2020",1.2602,1.0934
"Friday, May 01, 2020",1.2509,1.0998
"Monday, May 04, 2020",1.243,1.0911
"Tuesday, May 05, 2020",1.2449,1.0844
"Wednesday, May 06, 2020",1.2347,1.0806
"Thursday, May 07, 2020",1.2349,1.0815
"Friday, May 08, 2020",1.2436,1.0854
"Monday, May 11, 2020",1.233,1.0818
"Tuesday, May 12, 2020",1.2299,1.0864
"Wednesday, May 13, 2020",1.2225,1.0837
"Thursday, May 14, 2020",1.2194,1.08
"Friday, May 15, 2020",1.2129,1.0816
"Monday, May 18, 2020",1.2211,1.0904
"Tuesday, May 19, 2020",1.2255,1.0937
"Wednesday, May 20, 2020",1.2257,1.098
"Thursday, May 21, 2020",1.2227,1.0953
"Friday, May 22, 2020",1.2178,1.0894
"Monday, May 25, 2020",,
"Tuesday, May 26, 2020",1.2337,1.097
"Wednesday, May 27, 2020",1.2231,1.0969
"Thursday, May 28, 2020",1.2325,1.1069
"Friday, May 29, 2020",1.232,1.1107
"Monday, Jun 01, 2020",1.2472,1.1123
"Tuesday, Jun 02, 2020",1.2531,1.1166
"Wednesday, Jun 03, 2020",1.26,1.1246
"Thursday, Jun 04, 2020",1.2608,1.1322
"Friday, Jun 05, 2020",1.2703,1.1297
"Monday, Jun 08, 2020",1.2694,1.1293
"Tuesday, Jun 09, 2020",1.2736,1.1348
"Wednesday, Jun 10, 2020",1.2758,1.1355
"Thursday, Jun 11, 2020",1.2635,1.1378
"Friday, Jun 12, 2020",1.2527,1.1253
"Monday, Jun 15, 2020",1.2543,1.127
"Tuesday, Jun 16, 2020",1.2586,1.1259
"Wednesday, Jun 17, 2020",1.2526,1.1219
"Thursday, Jun 18, 2020",1.243,1.1216
"Friday, Jun 19, 2020",1.2362,1.1189
"Monday, Jun 22, 2020",1.2447,1.126
"Tuesday, Jun 23, 2020",1.2531,1.1322
"Wednesday, Jun 24, 2020",1.2432,1.1272
"Thursday, Jun 25, 2020",1.2406,1.1221
"Friday, Jun 26, 2020",1.2337,1.1215
"Monday, Jun 29, 2020",1.2279,1.1237
"Tuesday, Jun 30, 2020",1.2369,1.1237
"Wednesday, Jul 01, 2020",1.2474,1.1259
"Thursday, Jul 02, 2020",1.2469,1.1237
"Friday, Jul 03, 2020",,
"Monday, Jul 06, 2020",1.2482,1.1307
"Tuesday, Jul 07, 2020",1.2572,1.1299
"Wednesday, Jul 08, 2020",1.2593,1.1329
"Thursday, Jul 09, 2020",1.2614,1.1298
"Friday, Jul 10, 2020",1.2654,1.1318
"Monday, Jul 13, 2020",1.2614,1.1364
"Tuesday, Jul 14, 2020",1.2546,1.1406
"Wednesday, Jul 15, 2020",1.2586,1.1406
"Thursday, Jul 16, 2020",1.2621,1.1433
"Friday, Jul 17, 2020",1.255,1.1438
"Monday, Jul 20, 2020",1.2658,1.1442
"Tuesday, Jul 21, 2020",1.2736,1.1495
"Wednesday, Jul 22, 2020",1.2729,1.1587
"Thursday, Jul 23, 2020",1.2759,1.1623
"Friday, Jul 24, 2020",1.2791,1.1635
"Monday, Jul 27, 2020",1.2887,1.175
"Tuesday, Jul 28, 2020",1.295,1.1733
"Wednesday, Jul 29, 2020",1.2974,1.177
"Thursday, Jul 30, 2020",1.3035,1.1791
"Friday, Jul 31, 2020",1.3133,1.1822
"Monday, Aug 03, 2020",1.3053,1.175
"Tuesday, Aug 04, 2020",1.3059,1.1766
"Wednesday, Aug 05, 2020",1.3141,1.1898
"Thursday, Aug 06, 2020",1.3147,1.1856
"Friday, Aug 07, 2020",1.3043,1.1776
"Monday, Aug 10, 2020",1.3082,1.1756
"Tuesday, Aug 11, 2020",1.3077,1.1764
"Wednesday, Aug 12, 2020",1.3047,1.1796
"Thursday, Aug 13, 2020",1.3082,1.1818
"Friday, Aug 14, 2020",1.3108,1.1833
"Monday, Aug 17, 2020",1.3105,1.1869
"Tuesday, Aug 18, 2020",1.3228,1.1928
"Wednesday, Aug 19, 2020",1.3191,1.1898
"Thursday, Aug 20, 2020",1.319,1.1862
"Friday, Aug 21, 2020",1.3098,1.1775
"Monday, Aug 24, 2020",1.3078,1.1803
"Tuesday, Aug 25, 2020",1.3136,1.1818
"Wednesday, Aug 26, 2020",1.3186,1.1813
"Thursday, Aug 27, 2020",1.3229,1.1824
"Friday, Aug 28, 2020",1.3341,1.1901
"Monday, Aug 31, 2020",1.3375,1.195
"Tuesday, Sep 01, 2020",1.3416,1.1949
"Wednesday, Sep 02, 2020",1.3315,1.184
"Thursday, Sep 03, 2020",1.3263,1.1832
"Friday, Sep 04, 2020",1.323,1.182
"Monday, Sep 07, 2020",,
"Tuesday, Sep 08, 2020",1.3039,1.1789
"Wednesday, Sep 09, 2020",1.3011,1.181
"Thursday, Sep 10, 2020",1.2846,1.188
"Friday, Sep 11, 2020",1.2788,1.1831
"Monday, Sep 14, 2020",1.2876,1.1874
"Tuesday, Sep 15, 2020",1.2866,1.1846
"Wednesday, Sep 16, 2020",1.298,1.1835
"Thursday, Sep 17, 2020",1.2955,1.1823
"Friday, Sep 18, 2020",1.295,1.1857
"Monday, Sep 21, 2020",1.2794,1.1737
"Tuesday, Sep 22, 2020",1.2726,1.1703
"Wednesday, Sep 23, 2020",1.275,1.1677
"Thursday, Sep 24, 2020",1.2739,1.1666
"Friday, Sep 25, 2020",1.2706,1.1618
"Monday, Sep 28, 2020",1.2865,1.166
"Tuesday, Sep 29, 2020",1.2847,1.1717
"Wednesday, Sep 30, 2020",1.2921,1.1723
"Thursday, Oct 01, 2020",1.2901,1.1752
"Friday, Oct 02, 2020",1.2928,1.1706
"Monday, Oct 05, 2020",1.2972,1.1784
"Tuesday, Oct 06, 2020",1.2945,1.1778
"Wednesday, Oct 07, 2020",1.2914,1.1766
"Thursday, Oct 08, 2020",1.2944,1.1753
"Friday, Oct 09, 2020",1.3003,1.1819
"Monday, Oct 12, 2020",,
"Tuesday, Oct 13, 2020",1.2968,1.1737
"Wednesday, Oct 14, 2020",1.3023,1.1755
"Thursday, Oct 15, 2020",1.2917,1.1701
"Friday, Oct 16, 2020",1.2931,1.1717
"Monday, Oct 19, 2020",1.2998,1.1788
"Tuesday, Oct 20, 2020",1.2951,1.1824
"Wednesday, Oct 21, 2020",1.3143,1.187
"Thursday, Oct 22, 2020",1.309,1.1824
"Friday, Oct 23, 2020",1.3039,1.1844
"Monday, Oct 26, 2020",1.3021,1.1816
"Tuesday, Oct 27, 2020",1.3067,1.1834
"Wednesday, Oct 28, 2020",1.2997,1.1751
"Thursday, Oct 29, 2020",1.289,1.1658
"Friday, Oct 30, 2020",1.2933,1.1647
"Monday, Nov 02, 2020",1.2904,1.1634
"Tuesday, Nov 03, 2020",1.305,1.1724
"Wednesday, Nov 04, 2020",1.3021,1.173
"Thursday, Nov 05, 2020",1.3116,1.1809
"Friday, Nov 06, 2020",1.3162,1.1886
"Monday, Nov 09, 2020",1.3137,1.1811
"Tuesday, Nov 10, 2020",1.3234,1.181
"Wednesday, Nov 11, 2020",,
"Thursday, Nov 12, 2020",1.3142,1.1814
"Friday, Nov 13, 2020",1.3176,1.1824
"Monday, Nov 16, 2020",1.3197,1.1844
"Tuesday, Nov 17, 2020",1.3247,1.1862
"Wednesday, Nov 18, 2020",1.3299,1.1869
"Thursday, Nov 19, 2020",1.3225,1.1843
"Friday, Nov 20, 2020",1.3294,1.1857
"Monday, Nov 23, 2020",1.33,1.1826
"Tuesday, Nov 24, 2020",1.335,1.1874
"Wednesday, Nov 25, 2020",1.3378,1.1908
"Thursday, Nov 26, 2020",,
"Friday, Nov 27, 2020",,
"Monday, Nov 30, 2020",1.3338,1.1948
"Tuesday, Dec 01, 2020",1.3392,1.2039
"Wednesday, Dec 02, 2020",1.3348,1.2093
"Thursday, Dec 03, 2020",1.3496,1.2152
"Friday, Dec 04, 2020",1.3485,1.2142
"Monday, Dec 07, 2020",1.3353,1.2138
"Tuesday, Dec 08, 2020",1.3358,1.2111
"Wednesday, Dec 09, 2020",1.3392,1.208
"Thursday, Dec 10, 2020",1.3293,1.2118
"Friday, Dec 11, 2020",1.3197,1.2112
"Monday, Dec 14, 2020",1.3324,1.2145
"Tuesday, Dec 15, 2020",1.3434,1.2158
"Wednesday, Dec 16, 2020",1.3503,1.2175
"Thursday, Dec 17, 2020",1.3609,1.2258
"Friday, Dec 18, 2020",1.3497,1.2236
"Monday, Dec 21, 2020",1.3354,1.223
"Tuesday, Dec 22, 2020",1.3349,1.2172
"Wednesday, Dec 23, 2020",1.351,1.2194
"Thursday, Dec 24, 2020",,
"Friday, Dec 25, 2020",,
"Monday, Dec 28, 2020",1.3447,1.2213
"Tuesday, Dec 29, 2020",1.3512,1.2252
"Wednesday, Dec 30, 2020",1.3605,1.228
"Thursday, Dec 31, 2020",1.3662,1.223
"Friday, Jan 01, 2021",,
"Monday, Jan 04, 2021",1.3551,1.2254
"Tuesday, Jan 05, 2021",1.362,1.2295
"Wednesday, Jan 06, 2021",1.3593,1.229
"Thursday, Jan 07, 2021",1.3551,1.2265
"Friday, Jan 08, 2021",1.3583,1.2252
"Monday, Jan 11, 2021",1.3522,1.2169
"Tuesday, Jan 12, 2021",1.3637,1.2168
"Wednesday, Jan 13, 2021",1.3631,1.2159
"Thursday, Jan 14, 2021",1.369,1.2156
"Friday, Jan 15, 2021",1.3599,1.2099
"Monday, Jan 18, 2021",,
"Tuesday, Jan 19, 2021",1.3627,1.2126
"Wednesday, Jan 20, 2021",,
"Thursday, Jan 21, 2021",1.3721,1.2143
"Friday, Jan 22, 2021",1.3685,1.2179
"Monday, Jan 25, 2021",1.3668,1.2138
"Tuesday, Jan 26, 2021",1.3729,1.2147
"Wednesday, Jan 27, 2021",1.3688,1.2101
"Thursday, Jan 28, 2021",1.3727,1.2122
"Friday, Jan 29, 2021",1.3723,1.2135
"Monday, Feb 01, 2021",1.3672,1.207
"Tuesday, Feb 02, 2021",1.3644,1.202
"Wednesday, Feb 03, 2021",1.3652,1.2025
"Thursday, Feb 04, 2021",1.3665,1.1974
"Friday, Feb 05, 2021",1.3714,1.2035
"Monday, Feb 08, 2021",1.3738,1.2045
"Tuesday, Feb 09, 2021",1.3796,1.2106
"Wednesday, Feb 10, 2021",1.385,1.2132
"Thursday, Feb 11, 2021",1.3822,1.2127
"Friday, Feb 12, 2021",1.3855,1.2126
"Monday, Feb 15, 2021",,
"Tuesday, Feb 16, 2021",1.391,1.2107
"Wednesday, Feb 17, 2021",1.3848,1.2042
"Thursday, Feb 18, 2021",1.3956,1.2078
"Friday, Feb 19, 2021",1.4025,1.2136
"Monday, Feb 22, 2021",1.4077,1.2155
"Tuesday, Feb 23, 2021",1.4092,1.2142
"Wednesday, Feb 24, 2021",1.4106,1.2143
"Thursday, Feb 25, 2021",1.4105,1.2229
"Friday, Feb 26, 2021",1.3947,1.2093
"Monday, Mar 01, 2021",1.3938,1.2054
"Tuesday, Mar 02, 2021",1.3962,1.2079
"Wednesday, Mar 03, 2021",1.3978,1.2073
"Thursday, Mar 04, 2021",1.3999,1.2045
"Friday, Mar 05, 2021",1.3817,1.1914
"Monday, Mar 08, 2021",1.381,1.1849
"Tuesday, Mar 09, 2021",1.3884,1.1885
"Wednesday, Mar 10, 2021",1.3899,1.19
"Thursday, Mar 11, 2021",1.398,1.1978
"Friday, Mar 12, 2021",1.3925,1.1952
"Monday, Mar 15, 2021",1.3866,1.1917
"Tuesday, Mar 16, 2021",1.3892,1.1895
"Wednesday, Mar 17, 2021",1.3888,1.1905
"Thursday, Mar 18, 2021",1.3938,1.1926
"Friday, Mar 19, 2021",1.3872,1.1909
"Monday, Mar 22, 2021",1.3856,1.1932
"Tuesday, Mar 23, 2021",1.3795,1.1872
"Wednesday, Mar 24, 2021",1.3723,1.1831
"Thursday, Mar 25, 2021",1.3722,1.1777
"Friday, Mar 26, 2021",1.3794,1.1798
"Monday, Mar 29, 2021",1.3793,1.1779
"Tuesday, Mar 30, 2021",1.3729,1.1724
"Wednesday, Mar 31, 2021",1.3795,1.1743
"Thursday, Apr 01, 2021",1.3825,1.1772
"Friday, Apr 02, 2021",1.3825,1.1763
"Monday, Apr 05, 2021",1.3907,1.181
"Tuesday, Apr 06, 2021",1.3849,1.1852
"Wednesday, Apr 07, 2021",1.3757,1.189
"Thursday, Apr 08, 2021",1.3739,1.1904
"Friday, Apr 09, 2021",1.3734,1.1897
"Monday, Apr 12, 2021",1.3741,1.1907
"Tuesday, Apr 13, 2021",1.3742,1.1939
"Wednesday, Apr 14, 2021",1.379,1.1974
"Thursday, Apr 15, 2021",1.3781,1.1964
"Friday, Apr 16, 2021",1.3826,1.198
"Monday, Apr 19, 2021",1.3977,1.2028
"Tuesday, Apr 20, 2021",1.3955,1.2045
"Wednesday, Apr 21, 2021",1.3936,1.2033
"Thursday, Apr 22, 2021",1.3851,1.2012
"Friday, Apr 23, 2021",1.3845,1.2069
"Monday, Apr 26, 2021",1.389,1.2083
"Tuesday, Apr 27, 2021",1.3908,1.2079
"Wednesday, Apr 28, 2021",1.3917,1.2098
"Thursday, Apr 29, 2021",1.3956,1.211
"Friday, Apr 30, 2021",1.3838,1.203
"Monday, May 03, 2021",1.3913,1.2059
"Tuesday, May 04, 2021",1.3873,1.2014
"Wednesday, May 05, 2021",1.3913,1.2003
"Thursday, May 06, 2021",1.388,1.2049
"Friday, May 07, 2021",1.4,1.2165
"Monday, May 10, 2021",1.4153,1.217
"Tuesday, May 11, 2021",1.4149,1.2169
"Wednesday, May 12, 2021",1.4081,1.2074
"Thursday, May 13, 2021",1.4033,1.207
"Friday, May 14, 2021",1.4096,1.2141
"Monday, May 17, 2021",1.4127,1.2155
"Tuesday, May 18, 2021",1.4184,1.2203
"Wednesday, May 19, 2021",1.4169,1.2216
"Thursday, May 20, 2021",1.4182,1.2225
"Friday, May 21, 2021",1.4158,1.2178
"Monday, May 24, 2021",1.4147,1.221
"Tuesday, May 25, 2021",1.4123,1.2233
"Wednesday, May 26, 2021",1.4129,1.2204
"Thursday, May 27, 2021",1.4172,1.2194
"Friday, May 28, 2021",1.4188,1.2194
"Monday, May 31, 2021",,
"Tuesday, Jun 01, 2021",1.4168,1.2241
"Wednesday, Jun 02, 2021",1.4177,1.2213
"Thursday, Jun 03, 2021",1.4099,1.2122
"Friday, Jun 04, 2021",1.4175,1.2173
"Monday, Jun 07, 2021",1.4179,1.22
"Tuesday, Jun 08, 2021",1.4146,1.218
"Wednesday, Jun 09, 2021",1.4124,1.2184
"Thursday, Jun 10, 2021",1.4165,1.2173
"Friday, Jun 11, 2021",1.4114,1.2101
"Monday, Jun 14, 2021",1.4116,1.2126
"Tuesday, Jun 15, 2021",1.4073,1.212
"Wednesday, Jun 16, 2021",1.411,1.2119
"Thursday, Jun 17, 2021",1.3916,1.1911
"Friday, Jun 18, 2021",1.3817,1.1872
"Monday, Jun 21, 2021",1.3915,1.1909
"Tuesday, Jun 22, 2021",1.3921,1.191
"Wednesday, Jun 23, 2021",1.3977,1.195
"Thursday, Jun 24, 2021",1.3907,1.1927
"Friday, Jun 25, 2021",1.3899,1.194
"Monday, Jun 28, 2021",1.3895,1.1938
"Tuesday, Jun 29, 2021",1.3845,1.1905
"Wednesday, Jun 30, 2021",1.3806,1.1848
"Thursday, Jul 01, 2021",1.378,1.1857
"Friday, Jul 02, 2021",1.3795,1.1848
"Monday, Jul 05, 2021",,
"Tuesday, Jul 06, 2021",1.3792,1.1816
"Wednesday, Jul 07, 2021",1.3792,1.1803
"Thursday, Jul 08, 2021",1.3767,1.184
"Friday, Jul 09, 2021",1.3842,1.1861
"Monday, Jul 12, 2021",1.3886,1.1858
"Tuesday, Jul 13, 2021",1.3847,1.1813
"Wednesday, Jul 14, 2021",1.3854,1.1826
"Thursday, Jul 15, 2021",1.3849,1.1806
"Friday, Jul 16, 2021",1.3785,1.181
"Monday, Jul 19, 2021",1.369,1.1804
"Tuesday, Jul 20, 2021",1.3615,1.1776
"Wednesday, Jul 21, 2021",1.3695,1.1799
"Thursday, Jul 22, 2021",1.375,1.1771
"Friday, Jul 23, 2021",1.3749,1.1761
"Monday, Jul 26, 2021",1.3829,1.181
"Tuesday, Jul 27, 2021",1.3884,1.1831
"Wednesday, Jul 28, 2021",1.3884,1.1809
"Thursday, Jul 29, 2021",1.3966,1.1886
"Friday, Jul 30, 2021",1.3913,1.1864
"Monday, Aug 02, 2021",1.3886,1.1873
"Tuesday, Aug 03, 2021",1.3905,1.1859
"Wednesday, Aug 04, 2021",1.3912,1.1841
"Thursday, Aug 05, 2021",1.3929,1.1838
"Friday, Aug 06, 2021",1.3873,1.1761
"Monday, Aug 09, 2021",1.3852,1.1749
"Tuesday, Aug 10, 2021",1.384,1.1722
"Wednesday, Aug 11, 2021",1.3866,1.1737
"Thursday, Aug 12, 2021",1.3833,1.1736
"Friday, Aug 13, 2021",1.3857,1.1796
"Monday, Aug 16, 2021",1.3849,1.1776
"Tuesday, Aug 17, 2021",1.3739,1.1714
"Wednesday, Aug 18, 2021",1.3749,1.1702
"Thursday, Aug 19, 2021",1.3673,1.1693
"Friday, Aug 20, 2021",1.3625,1.169
"Monday, Aug 23, 2021",1.3717,1.1732
"Tuesday, Aug 24, 2021",1.3716,1.1746
"Wednesday, Aug 25, 2021",1.3723,1.1758
"Thursday, Aug 26, 2021",1.3712,1.1761
"Friday, Aug 27, 2021",1.3769,1.1794
"Monday, Aug 30, 2021",1.3758,1.1795
"Tuesday, Aug 31, 2021",1.3747,1.18
"Wednesday, Sep 01, 2021",1.379,1.185
"Thursday, Sep 02, 2021",1.3825,1.1858
"Friday, Sep 03, 2021",1.3862,1.1884
"Monday, Sep 06, 2021",,
"Tuesday, Sep 07, 2021",1.3792,1.1849
"Wednesday, Sep 08, 2021",1.3761,1.1818
"Thursday, Sep 09, 2021",1.3855,1.1827
"Friday, Sep 10, 2021",1.3847,1.1821
"Monday, Sep 13, 2021",1.3844,1.1809
"Tuesday, Sep 14, 2021",1.3848,1.1824
"Wednesday, Sep 15, 2021",1.3837,1.1811
"Thursday, Sep 16, 2021",1.3785,1.1764
"Friday, Sep 17, 2021",1.3755,1.1734
"Monday, Sep 20, 2021",1.3656,1.1729
"Tuesday, Sep 21, 2021",1.3663,1.1724
"Wednesday, Sep 22, 2021",1.3669,1.1739
"Thursday, Sep 23, 2021",1.3745,1.1735
"Friday, Sep 24, 2021",1.3681,1.1715
"Monday, Sep 27, 2021",1.3712,1.1702
"Tuesday, Sep 28, 2021",1.3537,1.1681
"Wednesday, Sep 29, 2021",1.3439,1.1612
"Thursday, Sep 30, 2021",1.347,1.1577
"Friday, Oct 01, 2021",1.3572,1.1598
"Monday, Oct 04, 2021",1.3602,1.1622
"Tuesday, Oct 05, 2021",1.364,1.1609
"Wednesday, Oct 06, 2021",1.3569,1.1546
"Thursday, Oct 07, 2021",1.3634,1.1561
"Friday, Oct 08, 2021",1.363,1.1572
"Monday, Oct 11, 2021",,
"Tuesday, Oct 12, 2021",1.3605,1.1541
"Wednesday, Oct 13, 2021",1.3645,1.1568
"Thursday, Oct 14, 2021",1.3684,1.1591
"Friday, Oct 15, 2021",1.3756,1.1594
"Monday, Oct 18, 2021",1.3726,1.1609
"Tuesday, Oct 19, 2021",1.3807,1.1632
"Wednesday, Oct 20, 2021",1.3821,1.1643
"Thursday, Oct 21, 2021",1.3812,1.1643
"Friday, Oct 22, 2021",1.3741,1.1632
"Monday, Oct 25, 2021",1.3773,1.1609
"Tuesday, Oct 26, 2021",1.3772,1.159
"Wednesday, Oct 27, 2021",1.3739,1.16
"Thursday, Oct 28, 2021",1.3804,1.1685
"Friday, Oct 29, 2021",1.3686,1.1552
"Monday, Nov 01, 2021",1.3679,1.1591
"Tuesday, Nov 02, 2021",1.3612,1.1581
"Wednesday, Nov 03, 2021",1.3659,1.1584
"Thursday, Nov 04, 2021",1.3494,1.1546
"Friday, Nov 05, 2021",1.3491,1.1554
"Monday, Nov 08, 2021",1.3563,1.159
"Tuesday, Nov 09, 2021",1.3551,1.1589
"Wednesday, Nov 10, 2021",1.347,1.1517
"Thursday, Nov 11, 2021",,
"Friday, Nov 12, 2021",1.3412,1.1443
"Monday, Nov 15, 2021",1.3444,1.1421
"Tuesday, Nov 16, 2021",1.3429,1.1333
"Wednesday, Nov 17, 2021",1.3488,1.1322
"Thursday, Nov 18, 2021",1.3489,1.1358
"Friday, Nov 19, 2021",1.3474,1.1318
"Monday, Nov 22, 2021",1.3412,1.126
"Tuesday, Nov 23, 2021",1.3388,1.1265
"Wednesday, Nov 24, 2021",1.3332,1.1196
"Thursday, Nov 25, 2021",,
"Friday, Nov 26, 2021",1.3322,1.1302
"Monday, Nov 29, 2021",1.3291,1.1261
"Tuesday, Nov 30, 2021",1.3252,1.1287
"Wednesday, Dec 01, 2021",1.3308,1.1323
"Thursday, Dec 02, 2021",1.3305,1.1306
"Friday, Dec 03, 2021",1.3234,1.1308
"Monday, Dec 06, 2021",1.3252,1.1282
"Tuesday, Dec 07, 2021",1.3236,1.1247
"Wednesday, Dec 08, 2021",1.3236,1.133
"Thursday, Dec 09, 2021",1.3188,1.1285
"Friday, Dec 10, 2021",1.3262,1.1312
"Monday, Dec 13, 2021",1.3233,1.1298
"Tuesday, Dec 14, 2021",1.3225,1.1267
"Wednesday, Dec 15, 2021",1.3214,1.1261
"Thursday, Dec 16, 2021",1.3325,1.1309
"Friday, Dec 17, 2021",1.3269,1.1277
"Monday, Dec 20, 2021",1.3222,1.1298
"Tuesday, Dec 21, 2021",1.3253,1.1272
"Wednesday, Dec 22, 2021",1.3345,1.1324
"Thursday, Dec 23, 2021",1.341,1.132
"Friday, Dec 24, 2021",,
"Monday, Dec 27, 2021",1.3438,1.1329
"Tuesday, Dec 28, 2021",1.3432,1.1314
"Wednesday, Dec 29, 2021",1.3475,1.1337
"Thursday, Dec 30, 2021",1.35,1.1318
"Friday, Dec 31, 2021",,
"Monday, Jan 03, 2022",1.3469,1.129
"Tuesday, Jan 04, 2022",1.3544,1.1296
"Wednesday, Jan 05, 2022",1.3573,1.1335
"Thursday, Jan 06, 2022",1.3539,1.1307
"Friday, Jan 07, 2022",1.3583,1.1358
"Monday, Jan 10, 2022",1.3567,1.1328
"Tuesday, Jan 11, 2022",1.3622,1.1363
"Wednesday, Jan 12, 2022",1.3698,1.1431
"Thursday, Jan 13, 2022",1.3724,1.1464
"Friday, Jan 14, 2022",1.367,1.1414
"Monday, Jan 17, 2022",,
"Tuesday, Jan 18, 2022",1.3588,1.1336
"Wednesday, Jan 19, 2022",1.3625,1.1346
"Thursday, Jan 20, 2022",1.3642,1.1336
"Friday, Jan 21, 2022",1.3562,1.1346
"Monday, Jan 24, 2022",1.3447,1.131
"Tuesday, Jan 25, 2022",1.3495,1.1283
"Wednesday, Jan 26, 2022",1.3516,1.1279
"Thursday, Jan 27, 2022",1.3385,1.1141
"Friday, Jan 28, 2022",1.3417,1.116
"Monday, Jan 31, 2022",1.3439,1.1212
"Tuesday, Feb 01, 2022",1.3505,1.1239
"Wednesday, Feb 02, 2022",1.3565,1.1299
"Thursday, Feb 03, 2022",1.3602,1.1425
"Friday, Feb 04, 2022",1.3543,1.1455
"Monday, Feb 07, 2022",1.3533,1.1434
"Tuesday, Feb 08, 2022",1.3552,1.1416
